SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_04.CEL	Tumour_A1209_08.CEL	Tumour_A1209_12.CEL	Tumour_A1209_15.CEL
DCK	271.039744	230.9297361	236.0969433	228.6632536	200.3257724	273.1491767	216.8903143	246.505253
DCLK1	36.8050987	28.86019478	28.59630889	31.56442079	26.00609578	21.94788625	23.18306438	32.5926248
DCLK2	42.55241551	42.30756726	35.09283779	44.94132576	22.59445156	28.66523736	23.91331562	31.27846163
DCLK3	36.44006222	41.76251464	37.2409147	31.48631475	36.24329735	42.19482655	34.15679551	35.57383036
DCLRE1A	82.87719595	80.78787825	64.53194656	64.99466905	122.7348054	130.9892485	99.58694599	98.35180388
DCLRE1B	268.0190639	236.4868515	232.0517629	198.5325361	441.246173	463.3761353	371.0742193	385.6142659
DCLRE1C	102.0802536	115.7108537	108.1904571	93.48939295	120.5052959	90.91669332	115.7194543	99.86882425
DCN	683.3707147	449.4839627	581.8149722	403.094968	20.68380033	18.46569688	15.31848358	20.39891574
DCP1A	333.9308711	330.7159709	325.3302707	330.8498912	274.5585699	273.9470642	254.9527594	244.0926431
DCP1B	211.743754	267.1479014	234.0432639	192.4461063	164.9071305	154.0316403	178.2686253	165.5969952
DCP2	207.6163075	188.887455	193.3510917	161.0468859	170.6459422	195.3716034	191.6812775	197.2003417
DCPS	133.393961	120.3511971	115.087783	87.53786629	166.9826674	197.6835696	143.6359613	159.9980674
DCST1	59.17227109	62.88599899	60.34411237	67.63356664	52.66405847	41.72711316	49.0528155	45.90985885
DCST2	77.53145992	84.53281501	79.89764602	78.4426156	64.46238275	50.51420393	55.83349892	57.93649907
DCSTAMP	15.13021648	18.18687403	15.52783071	14.01411559	13.76831324	13.4320313	13.08094195	13.79379469
DCT	1753.485064	1611.376549	1382.563013	1244.874513	17.94463707	22.70327507	39.20735999	17.3622211
DCTD	416.3839268	471.2753239	339.7154956	393.9307284	601.8612324	584.8127384	597.2752566	619.9211351
DCTN1	341.2374267	355.6042072	311.1141455	315.2772901	426.3639964	396.4015712	404.2999351	386.358656
DCTN2	492.9939319	529.1782725	465.436086	439.7967299	617.0803048	581.3398886	654.5373355	629.1348635
DCTN3	771.2068581	788.658294	729.5183508	736.5156075	785.0385985	695.1696514	768.1837133	809.7895413
DCTN4	741.4024959	805.2982737	709.0830787	657.4647116	628.0329769	608.3708517	635.8667572	517.5919953
DCTN5	962.2635138	1102.480215	1056.573058	891.7029	1113.096897	1534.063723	1125.393594	1278.186601
DCTN6	402.0217168	340.5684975	341.3197877	287.2987884	496.5695687	458.5836754	506.4043429	496.7762734
DCTPP1	511.0060803	447.5041865	532.6179024	472.1977884	824.9694733	1204.519341	891.3047705	873.2604661
DCUN1D1	447.3588089	476.2660203	409.5659251	407.9273924	464.2160487	425.9429878	499.2121361	416.1362313
DCUN1D2	103.9239259	104.3316296	88.78915889	78.50310961	86.78686468	98.39845149	85.64505441	96.2821563
DCUN1D3	322.7579419	374.0220237	316.5251449	372.72295	573.6821349	465.113177	631.1086669	551.7037221
DCUN1D4	338.6055632	373.3915251	321.2474715	322.7656298	379.8372456	363.7998592	368.5082434	353.4302512
DCUN1D5	177.8836205	180.5189286	182.9952722	189.7929767	517.443266	610.7934636	487.3628938	473.2542672
DCX	35.84894208	25.84842594	35.29050575	35.97966866	36.49852068	33.55830858	37.33287233	32.23061475
DCXR	847.4671306	1076.496476	887.8586382	965.7428815	1085.549778	1040.253431	1051.79132	1032.450047
DDA1	930.8249137	1043.186867	994.6683135	933.5159311	902.945918	985.2025117	867.7549539	972.0845696
DDAH1	290.5090492	312.2771341	340.7466105	380.8624596	128.5718376	222.819797	223.0403143	157.5490534
DDAH2	195.5007236	165.0435934	154.4478003	209.0095037	98.15525325	91.41786613	125.4554381	132.4094855
DDB1	953.6175835	985.2554594	916.8042713	812.3999225	919.1078645	986.6519968	903.508192	899.2556977
DDB2	552.2370763	567.9249863	625.771885	482.9043697	497.972988	379.4855987	393.5388689	383.9041919
DDC	38.72297553	42.02763805	43.21406115	39.9027565	36.77724787	42.79327121	41.87942024	44.97389634
DDC-AS1	56.74792845	43.91567673	61.1632184	62.33787296	48.5255976	54.83389618	46.34241094	47.17208938
DDHD1	179.4908164	242.2362108	181.2861542	172.9591754	174.7110989	235.8337264	175.2701822	171.7561678
DDHD2	271.2247038	188.8525466	187.273924	149.6460042	380.2341615	397.279585	408.4156219	366.0425803
DDI1	37.38456148	28.20035392	27.27542342	29.46410837	30.72460655	27.60371128	26.82019469	29.09717115
DDI2	344.1200222	383.1592553	378.6713875	374.8331199	274.3346698	282.3863594	290.1300861	240.2678529
DDIAS	43.28956032	56.10026073	50.90243723	47.0437549	174.4556806	251.9539925	171.081439	142.6630417
DDIT3	69.62404425	65.94842158	71.79480918	85.17561264	117.546257	88.38633482	109.7422054	118.19112
DDIT4	80.30782046	63.8241595	75.24334887	58.37372789	813.6322328	741.8776983	1039.066778	658.9521773
DDIT4L	48.34339778	56.19905351	62.70615606	67.81751414	38.95229867	60.71351549	45.42510225	59.99068598
DDN	64.48204403	50.65823609	83.10943045	69.78244569	78.39067407	74.53698602	67.60933539	71.16348806
DDO	31.79919197	31.03034188	36.91889928	34.5451723	37.66547802	39.71742527	33.04447851	35.33718285
DDOST	605.3644929	571.6173965	574.3292716	555.6631975	795.4740467	835.0734428	742.5097725	733.7823835
DDR1	688.931126	682.093364	738.7818811	637.1224829	768.9260518	650.6535778	694.9576303	744.2735647
DDR2	53.72497769	28.1003219	41.38842181	44.97438901	33.18272791	38.21095167	31.02913399	33.43547389
DDRGK1	210.3827442	220.1879859	226.6366809	228.175575	224.7347369	251.9144054	244.8891542	205.6039317
DDT	923.6063459	949.3252034	791.6930625	559.2956627	2131.248263	2381.607297	2036.507558	1663.740889
DDX1	755.7310396	668.0140875	649.7069541	617.8490567	963.6493738	1153.046835	980.7567813	941.4338553
DDX10	185.2680192	121.7430882	136.9394285	136.1212158	230.6108667	355.0951129	269.3504	202.4585505
DDX11	127.8984951	88.40454893	124.7706656	111.0856299	96.35678747	134.1812987	136.4805197	178.4974338
DDX12P	71.83289904	108.788665	38.06213201	178.3921806	79.19984909	86.30981935	53.87228802	83.4710974
DDX17	2000.807956	2066.821439	1891.591825	1661.870316	1182.611015	1015.780747	1150.268689	1147.010242
DDX18	483.2076153	417.1118469	434.9209896	469.0371573	645.4128121	835.7869565	679.8241701	597.8558922
DDX19A	169.2696491	172.0069327	152.6837202	145.803931	200.4162526	224.1716402	146.0777087	180.7655
DDX19B	326.1481807	293.5980136	296.8249191	261.3498964	402.3010944	277.3610945	242.8018472	275.052672
DDX20	174.1399284	163.5205159	158.4534771	163.8662447	223.7629794	324.1489677	232.78986	198.6669963
DDX21	246.324783	226.4284742	217.250749	320.4452199	547.9529876	796.7920698	599.1660355	516.8746383
DDX23	358.5366025	295.3609749	276.3718253	266.2843455	388.5276034	451.1396448	387.4194219	414.209201
DDX24	691.2127997	667.366919	667.4993883	531.4577131	908.626154	957.2590858	814.773723	901.5723141
DDX25	32.84951164	27.54995603	29.69336014	28.2494318	24.47157932	23.56136298	26.23446511	23.42409161
DDX26B	146.885009	147.4490447	126.1045915	122.7323399	136.5854812	107.4228566	135.8294298	115.1060235
DDX27	170.0025886	140.1424252	167.2783131	167.1361889	226.6039186	242.3052894	212.5947888	221.3861179
DDX28	105.1699098	83.6972168	105.0394571	99.56067213	115.7070151	125.6025248	118.2820298	106.734801
DDX31	134.8554025	135.4938264	131.3590922	145.1634264	109.4623864	135.9109502	113.9408806	103.9816785
DDX39A	121.4038747	124.880709	112.5738373	121.3603053	236.0443454	304.1259848	212.3355986	220.4922305
DDX3X	927.8948356	849.6837587	814.0452601	794.8520958	627.942373	801.2986449	699.1936387	541.8235889
DDX3Y	25.06068617	25.02739806	28.15766906	25.59646316	22.90452052	23.67179639	24.37137936	27.96476062
DDX4	21.96926413	17.91756315	20.19533633	27.45830351	31.73723458	19.67986841	18.3529755	19.65452538
DDX41	444.8578273	462.9845526	443.7029952	383.4711131	627.0087069	653.9234244	621.9497462	668.7699946
DDX42	513.8631514	498.7442128	500.036547	475.9572322	518.7459999	569.4532359	530.7564673	510.1785588
DDX43	21.54256922	23.27438177	18.76600479	19.89819385	17.5736671	18.94991013	22.90647407	33.79622543
DDX46	423.2839291	410.056123	352.4147656	301.3046063	558.5129646	685.318968	580.2879682	512.824393
DDX47	618.071617	569.9864304	547.7779295	543.4511564	682.4965777	824.7753583	683.4827126	705.6129774
DDX49	212.2931163	208.7892647	218.2967158	230.8099493	199.3418592	223.9696438	180.981887	211.1063013
DDX5	1305.900996	1120.695302	1182.647993	1292.36977	1139.605712	1176.655664	1323.340543	1122.513353
DDX50	226.581565	224.3565353	193.8013509	177.9719547	288.9257274	321.0465056	301.2587652	312.73752
DDX51	114.6663773	97.5314868	114.1049951	121.6213981	100.9374618	124.6001771	105.8533445	99.78362097
DDX52	337.0133513	312.0889398	250.2577495	338.2511208	518.4789	576.2779936	513.6300094	477.9923028
DDX53	21.0993824	20.38000925	25.20989769	20.13585984	21.46569736	20.88284495	21.69699771	20.05439497
DDX54	247.9500439	217.9296625	235.6989892	257.9298992	318.6700459	341.7084855	289.381292	294.4133818
DDX55	141.3005733	139.3634242	123.4528843	129.684987	160.6615426	187.7241234	147.3025022	122.7434756
DDX56	375.4232377	380.6873917	343.4475507	344.5120544	500.5260018	591.1917569	474.1049311	462.3410139
DDX58	228.1401186	306.757317	260.2232941	218.6988568	312.7237117	315.7493474	310.7093836	395.3443022
DDX59	168.168377	147.3320191	128.3079723	121.8779898	101.4159177	106.7131857	86.57324105	99.62347333
DDX6	748.9411859	870.6110024	848.4489444	852.6020252	834.7034362	881.5004177	868.6129356	774.8547842
DDX60	325.4352474	340.0074918	218.708908	212.4784229	240.316463	262.4993089	321.1460259	436.197045
DDX60L	80.43159206	102.4880695	89.84134276	70.03602606	235.3841023	135.848357	258.7417236	346.4700645
DEAF1	265.4522717	250.3589444	243.0787299	244.4292029	173.5629185	170.8186379	181.3872188	185.8484749
DEC1	20.80103016	19.18837714	23.49948351	25.69084614	24.24181251	24.82100781	23.04971225	23.30183312
DECR1	398.859312	423.7716204	444.2271808	361.040702	424.8306878	374.5487655	496.9839146	444.9371185
DECR2	71.67568533	90.73536328	81.2745168	89.39858979	117.5937196	107.1715984	95.31648622	104.7235016
DEDD	364.7146086	387.9801762	394.9320159	401.5306124	415.7037767	413.6149203	421.5850505	402.343447
DEDD2	342.83179	329.3454098	377.3446607	331.0847417	295.6216868	288.9892806	281.5441198	291.2677975
DEF6	159.0792129	171.3633673	173.8820597	176.520835	179.9859903	164.8239964	157.9720297	169.520017
DEF8	161.6026194	116.910923	108.9616447	112.7515398	138.5789707	143.1048012	126.8851523	129.5545971
DEFA4	27.59591392	38.44645917	27.56963609	23.04944045	27.18095241	29.22982454	26.28399232	25.20461045
DEFA5	30.22197183	30.2637347	35.42092459	43.47014913	28.43168285	32.19013302	30.3054961	30.93455694
DEFA6	29.14125243	28.230407	30.11865029	33.66514387	26.10219143	24.23378616	24.05861657	31.34313918
DEFB1	91.24118996	77.92721767	73.22377824	90.00257715	69.59487108	68.91133667	80.02699528	87.99008648
DEFB110	9.998381347	9.909485921	10.26871089	9.165705698	9.935548768	10.26866244	8.710511244	10.08428954
DEFB112	23.15963015	21.22107155	19.32277809	16.31840627	17.08278469	18.86960278	22.35882506	28.39656421
DEFB113	24.86409394	25.64115683	27.81359961	28.72233206	25.00783338	26.95681815	25.22826537	21.27261613
DEFB114	8.910028623	10.62243196	8.578010968	8.54679697	10.80898736	9.209688377	9.247161101	8.554787814
DEFB115	21.03078031	22.86365582	24.46899894	33.59253479	26.68644326	22.80618657	19.26993885	23.36723777
DEFB116	16.09507222	16.08580839	18.02033627	19.67526475	15.08710941	17.2572629	14.16786517	16.70096981
DEFB118	17.23791322	20.49127591	18.72790306	19.02760819	18.59425437	15.77591147	23.02841457	16.47486262
DEFB119	26.42903002	18.84950975	24.99792355	25.0400059	22.52558896	22.65585754	20.5824829	23.40333999
DEFB121	15.25950063	19.52288555	15.65008125	21.90587341	15.51952984	17.71345728	18.96613318	19.4011696
DEFB123	45.05874569	49.03994532	53.04825302	53.13523826	51.07874372	44.74741648	54.95466291	61.9609398
DEFB124	82.91794155	69.72632001	88.78392975	96.45179758	75.6994432	69.22372483	65.58553678	76.32515256
DEFB125	18.66341571	16.59294664	15.49406254	16.64782066	16.09683484	16.23011948	14.57326246	13.86752896
DEFB126	29.50758146	25.71195484	41.32061457	48.01442843	22.94151026	42.75662388	42.03497317	22.91544766
DEFB127	9.371389481	7.46771902	10.10704897	8.76109118	10.35809945	9.98260895	10.21080126	10.32572778
DEFB128	8.852945002	8.519697959	9.553299264	11.02645993	9.172908179	9.421865191	11.27995073	8.748032667
DEFB129	24.32416211	20.96167786	23.58083813	23.95479553	18.06396354	18.39130606	20.73757403	24.93257669
DEFB131	9.22304731	10.34852256	10.40730258	10.17524914	8.87633319	8.841937785	9.617536688	10.60409859
DEFB132	57.3990798	57.85337708	67.68937603	78.95143663	52.44766149	53.78302992	47.11518722	56.04936424
DEFB133	11.33230893	10.53033454	10.57381806	10.6073942	11.52130134	11.67849446	11.55886983	11.87281948
DEFB134	16.51204879	13.81633274	16.07698234	21.18741002	14.32481645	11.80584096	13.64306963	15.56356657
DEFB135	12.88148384	12.53447549	13.72382652	13.72078341	14.87867859	16.824374	13.82692504	16.54951791
DEFB136	31.45916585	32.68433862	31.47881885	40.02370822	25.634117	23.26178141	23.77617118	26.89164668
DEFB4A	48.77105928	72.46399463	63.81834882	74.57727112	46.78169769	67.70914662	54.59091311	48.78974104
DEGS1	1522.996155	1815.266358	1719.697312	1613.849616	564.3901491	474.840987	672.6093154	558.6370914
DEGS2	538.7251268	582.033982	505.796929	562.4670419	311.2133567	257.0358057	293.6848461	339.1929348
DEK	382.5278168	371.5000748	364.6288204	366.6130453	615.2590492	736.5159892	634.5084537	602.9789051
DENND1A	156.0707535	125.6149277	126.9619619	130.7465824	213.0032415	199.8533456	198.8443653	181.1827795
DENND1B	140.2166465	156.8928704	128.2669268	108.3556502	240.7162628	224.673468	265.2940856	229.4949597
DENND1C	68.60221201	75.30878717	76.77031856	77.88567396	57.90028947	60.20678002	56.0045664	55.29726325
DENND2A	63.62578979	45.97211599	63.17914387	62.11264901	44.82819037	47.78434169	60.88774414	76.57961761
DENND2C	638.8699607	669.316086	649.1360913	678.7297916	464.6454772	398.5730389	612.0066015	492.0221186
DENND2D	284.2780443	399.4158776	334.6132154	241.9032736	150.9021265	181.2344102	180.8019117	168.4976714
DENND3	66.96702288	80.74975997	71.4268911	65.51936714	60.71847831	66.12591247	75.27492853	61.1382055
DENND4A	185.5233181	222.6689595	184.3828631	181.8173764	232.694265	230.9008916	250.0825014	200.344196
DENND4B	147.9842166	158.1379485	150.8831957	153.0670483	168.4478702	188.1475062	162.6200927	162.7861407
DENND4C	1082.234619	1069.848443	1205.504581	1088.5818	434.2225391	426.771925	519.2915159	474.357479
DENND5A	107.8748743	101.9507761	82.61169657	70.5909876	206.1402461	227.1870068	195.1823329	146.8924091
DENND5B	41.72592511	35.21028407	33.61396136	35.99197017	93.55577235	111.8081074	96.59667146	33.34713953
DENND6A	232.0062403	220.0811415	180.7524264	205.2204018	426.574414	454.895725	473.2438077	415.1838056
DENND6B	171.1961283	149.7611345	161.047685	174.0644325	137.6074721	144.5970713	142.5302675	172.8398713
DENR	201.3151869	201.7086401	196.6105292	179.2221325	274.1286413	294.4630535	293.4298002	257.9191157
DEPDC1	64.20225006	56.14759824	59.68210679	45.38312377	415.4071678	523.0821081	442.6001781	318.6306526
DEPDC1B	50.49123002	43.76846688	41.3072504	32.58336477	298.7163611	376.3592895	369.7771334	267.0758482
DEPDC4	13.18334054	22.43757935	10.39584868	12.26316957	35.57232603	30.0717664	23.21635438	21.88641431
DEPDC5	140.0510206	148.2573034	144.8950134	132.6268865	149.0452465	142.7408721	147.0747773	123.6355342
DEPDC7	55.7621961	48.78293216	48.69338001	35.64930827	191.0192494	185.8431529	173.0287889	162.4287563
DEPTOR	125.1950348	128.3367572	101.3176932	106.4638617	37.4619615	38.83922027	33.87296752	40.58551478
DERA	209.1063423	241.2287668	219.6373582	192.9459711	427.8163389	353.866538	417.1892165	370.8325723
DERL1	714.1227773	832.6227113	760.0808861	769.8968799	1057.314228	1110.743438	1075.205917	938.4733436
DERL2	459.5495101	451.3854125	326.1474829	388.0708696	556.8792895	557.7832522	527.4491133	482.9002939
DERL3	75.31700857	68.81623478	65.69683056	75.17253131	75.93145107	79.74218119	67.10800791	73.72647512
DES	69.17723926	80.06953361	93.48168765	84.60506932	65.4904275	80.47203212	73.00189372	74.50528678
DESI1	550.2189771	688.7415881	599.0857169	593.8107955	959.6316666	958.3768203	883.953651	954.9458015
DESI2	482.1060342	528.8983737	590.1897034	633.2749924	454.1320688	430.4788675	413.5913482	414.3135794
DET1	91.86932083	96.04025417	71.33826388	71.90119344	58.32345552	67.26305956	75.88197125	66.47454266
DEXI	233.5699895	199.9739902	257.7452698	222.3824535	252.642067	308.0122833	270.2276483	271.7074447
DFFA	154.9330791	150.2866914	177.3887184	135.0867227	228.6354831	274.4264032	220.3590674	299.5185572
DFFB	76.96759498	78.76870424	78.82237393	76.87182126	105.780262	135.5915664	99.61070451	118.185723
DFNA5	32.50411759	25.8797274	31.2400715	32.80659983	549.0627206	541.5835766	486.6872259	573.8444628
DFNB31	105.0319201	89.71177447	102.2977985	88.03222515	79.42029794	70.41609566	84.66125467	84.11327138
DGAT1	392.0648715	414.299262	355.5734669	311.9917819	558.2941007	536.6609472	538.6590584	543.0765394
DGAT2	648.8868479	782.5274938	688.9643312	742.4127547	187.1356769	155.1195671	196.1133065	194.306122
DGAT2L6	17.75980526	15.10788814	15.97458126	18.95682617	16.86914163	15.77578222	15.80103483	17.72230598
DGCR11	64.56515396	59.23635362	59.94827069	64.45704171	39.99397245	38.97634129	32.79076663	46.00232435
DGCR14	135.3318247	137.7782397	133.3738061	136.7552697	126.9885567	129.5841987	107.7271266	138.5738799
DGCR2	537.3618351	539.6843676	484.7861858	446.6821633	345.6593227	309.695233	332.2067217	382.5389843
DGCR5	46.95902035	47.97788085	45.3515807	45.12688968	38.70327987	53.05718735	43.44480839	54.8945943
DGCR6	243.5556978	170.4161047	228.219719	210.7919612	139.5058889	127.7387821	140.9594181	157.8065288
DGCR6L	298.7247645	267.9081788	306.0893758	316.9392923	245.9949961	221.306408	219.9288953	247.2235097
DGCR8	233.6146731	228.8226017	231.9701689	194.3095722	177.4523319	199.2736347	179.0911912	185.8588371
DGKA	984.1405622	1061.719244	865.3922625	788.7766748	1131.148126	963.7492639	1104.841781	1120.133917
DGKB	18.54348378	17.13951733	15.20691861	19.91482034	17.56248779	19.32942599	21.33589446	18.87963898
DGKD	84.91342291	88.07620862	77.08782268	73.56353829	128.4142747	146.8123104	114.9042766	110.5167475
DGKE	36.45207126	32.69461013	34.1552234	34.14709596	72.97810813	66.04531022	70.02324167	62.00921554
DGKG	42.21070514	56.06337898	49.15268472	48.16121953	42.16445881	41.31303844	35.04536954	46.27550817
DGKH	87.7749004	89.83475822	91.5983652	94.39168449	267.1532451	263.4901371	320.289292	229.905449
DGKI	36.48467541	43.3511503	40.63126531	39.50356436	33.11539675	33.05553871	32.8815889	31.70194863
DGKK	26.45448803	22.38686528	29.10839068	34.57546953	34.83241576	29.93581914	27.23801024	30.96277362
DGKQ	179.0015679	168.4948214	176.6707688	166.72422	148.3405155	147.9070892	139.1369747	151.3978173
DGKZ	111.0673006	118.0414416	153.6897489	135.3090048	111.9096733	122.8296714	105.1546342	151.8935343
DGUOK	333.9865273	366.4779147	333.5196123	282.0431423	524.2831629	536.1194093	461.0153401	503.0730447
DHCR24	3897.505605	4797.660316	4301.464865	3881.625601	3190.263839	3244.496212	3424.705412	3238.235245
DHCR7	603.8636195	560.2304034	416.8347074	506.4496008	1234.609508	1148.763611	1277.690816	1300.049812
DHDDS	392.9326199	357.3352515	336.7647838	302.4217738	334.8767391	354.8888817	329.4271449	379.9393026
DHDH	67.81669702	70.09813146	76.88630085	76.2906938	76.77863197	78.80159126	71.37115577	74.04609353
DHFR	77.88394215	94.88812642	79.41446877	64.40182856	228.1552555	294.6782707	283.9463953	169.2047574
DHFRL1	62.80867833	59.20020229	67.70885101	58.27035752	63.51566921	62.43345895	65.26660141	63.72705989
DHH	72.14411652	61.34242915	73.14303871	81.60673203	68.36735701	79.42727951	61.482121	63.66974316
DHODH	111.7601774	72.50947165	80.42881671	85.1716503	75.53508319	96.86621287	68.60549199	60.57015378
DHPS	304.3487353	362.4950134	294.6708421	254.6555266	295.5307063	281.0492524	290.3248077	286.6648357
DHRS1	536.7852371	490.8622227	432.7884948	405.9267297	654.4839724	484.6926073	667.6076039	694.7600246
DHRS11	297.579028	253.4989698	274.3839097	246.835432	385.4053106	333.4376413	400.1247978	461.8310036
DHRS12	191.3374151	183.1461149	160.1343385	130.8741401	125.5986823	102.6812523	112.4008424	109.7385147
DHRS13	319.6224376	343.3546661	387.4061736	388.6819576	268.4356996	277.1540412	238.6714	241.2017792
DHRS2	40.02235887	32.10899752	38.50129972	40.64012155	43.08589003	37.55314468	39.88306373	37.06156282
DHRS3	373.8136581	387.1645999	333.4454616	269.7015282	430.674863	489.302213	357.0671899	460.1180272
DHRS4	58.10821181	67.50304318	109.6127357	94.76437014	101.7832421	84.35481856	73.45438684	64.62449501
DHRS4-AS1	18.10769128	15.38131693	14.96956092	16.81822979	19.42207261	15.70435378	17.98349815	15.42032043
DHRS7	136.4976879	128.0240402	103.8608964	81.68304363	291.6396858	282.9753634	271.5253302	258.4454591
DHRS7B	446.5604928	463.4107869	451.561894	410.6004734	388.1384755	440.4897656	400.9621983	410.4840759
DHRS7C	43.33323921	44.6065746	42.34629892	52.95058204	37.44519665	41.33057345	40.93462853	43.36849817
DHRS9	18.190712	28.09552638	19.27646209	20.07780075	70.33364186	46.5993075	97.75517526	68.75797296
DHRSX	93.9095496	100.0211335	95.98717229	99.43055826	218.2743039	215.5802844	230.0706717	184.6829467
DHTKD1	165.8310943	207.0821355	178.7032061	137.8629451	350.8365756	404.6439144	350.9543219	335.5575258
DHX15	613.2856056	632.1455932	663.4090092	632.73122	755.424154	1016.120829	872.767574	800.793476
DHX16	160.715653	146.9816598	154.3394925	159.3691515	192.6939723	251.6562182	208.8566797	185.8156183
DHX29	427.3244098	432.0564339	356.2806852	384.7897844	516.3556547	590.4505462	483.9453528	475.3940622
DHX30	289.1772611	285.4975355	300.044621	295.8110682	315.9606467	400.3910814	315.732206	323.9292943
DHX32	264.2045668	300.8073581	302.8071621	297.8065627	340.1832815	343.9772567	280.8800286	308.7395397
DHX33	201.161539	193.4801345	170.9113468	177.4566986	312.050153	442.4770152	309.2571803	336.9031079
DHX34	82.5264681	81.76692434	95.25709446	100.8647231	105.1510099	115.0024602	102.6277188	112.1217145
DHX35	125.6347259	125.7514404	104.1681194	107.5690717	104.4131397	146.2112166	102.2031564	105.4370443
DHX36	306.4731977	313.3606707	326.821241	300.4509464	331.0983642	418.0764606	355.8149015	322.6512189
DHX37	106.6151813	109.5549933	112.532826	99.08423375	148.4138546	187.6133678	134.6944323	142.7508823
DHX38	149.3281348	162.0530743	134.027196	144.0255643	136.3858552	159.3222455	135.973816	136.589208
DHX40	296.2111187	232.7339459	230.7297577	211.1928478	192.0175738	206.7997187	178.8972738	181.9234116
DHX57	124.9896739	140.6318815	117.6097706	124.911162	186.2592557	218.103595	163.0262343	144.8251245
DHX58	99.70453568	90.63657174	88.04688282	88.17302792	94.54058762	77.81309308	95.71735431	107.8440775
DHX8	380.9408476	355.4106527	345.8066335	361.3249601	392.2142757	387.8201252	340.4143216	356.9320261
DHX9	336.2808214	347.3961558	339.4262972	342.2246366	543.503554	688.3883082	524.4304026	508.0434391
DIABLO	141.1788197	142.3561766	125.3869738	104.0316692	187.6244242	202.2988097	201.0767989	157.8264844
DIAPH1	367.4666907	294.2271198	307.2097382	364.205159	577.5590861	663.872452	552.373468	546.3847594
DIAPH2	208.7872988	175.9925218	172.0551949	170.6740604	206.7446886	206.4560248	226.6717919	198.5211156
DIAPH2-AS1	27.09065069	26.48049224	26.58784538	29.37155686	49.2370374	45.72736285	46.83450479	52.5348395
DIAPH3	49.98725464	48.1909442	43.98645235	39.44851936	254.8134418	343.642779	270.1121361	244.0779659
DICER1	828.7503804	796.9299279	858.2983229	942.4503692	859.4576505	893.8801903	861.6828717	855.084543
DICER1-AS1	39.17676672	34.16810821	39.25287829	40.75193282	43.03241937	36.83593292	37.7810125	38.1154797
DIDO1	500.9686215	473.5910781	446.8554971	383.0712222	326.9510919	298.5142898	284.5947608	301.1166783
DIEXF	320.0547671	307.5538804	269.927617	266.6143453	274.0159717	353.3530915	240.2024913	213.6275814
DIMT1	254.4466405	266.7178494	224.4706025	255.5915497	496.7299817	565.924618	477.2929912	522.995125
DIO1	30.4427414	28.93636636	27.34430561	31.53716157	27.34592164	29.52903547	30.2558207	33.62224047
DIO2	42.98022924	112.1738825	24.54506607	24.86300731	21.33713698	20.34660759	21.05421013	21.47554687
DIO3	51.04727138	43.2845857	40.36672029	46.32175087	42.77202129	40.98881887	44.33366408	38.57023132
DIO3OS	107.8065272	104.2404258	115.5905391	111.375776	95.17246317	93.05255513	90.83123123	130.0144398
DIP2A	163.0216919	145.0379724	163.6245321	136.4358348	163.3527187	141.8404544	174.5273689	159.5745618
DIP2B	693.6124346	730.2461547	688.5900582	712.7340446	560.1730071	567.687381	717.0315661	593.9959768
DIP2C	94.84260176	87.26407642	87.55419545	82.56549142	108.2653254	109.4675684	104.451107	111.2218227
DIRAS1	178.2827534	190.3881337	205.49499	182.7342417	160.0233165	146.5483023	162.7824681	173.1748537
DIRAS2	72.46382537	60.45571158	62.13233952	64.6026783	35.67981944	34.07569436	39.03153934	43.39787395
DIRAS3	37.84781624	39.37111462	36.87666819	39.96103296	69.54821919	54.87220605	51.4250538	78.29431283
DIRC1	17.75345439	16.2418474	18.45254267	19.84290945	17.87763244	19.90035608	15.04478236	22.27502017
DIRC2	991.971808	1088.955835	1064.006943	840.2797668	717.8252917	574.6528076	710.1848143	662.8414651
DIS3	232.8683546	221.8991696	214.5667454	203.3928577	292.6338504	333.7603736	340.4308884	326.4312442
DIS3L	170.7409692	150.9327857	154.5216815	108.8597508	125.3254292	160.9594396	126.7442727	94.92314107
DIS3L2	270.1200356	303.2564805	298.7871473	317.1321279	247.4703506	271.794758	266.2542533	234.5591697
DISC1	38.11713107	34.46085279	33.44979105	28.31202599	29.92273235	36.39627214	23.46444158	32.85807019
DISP1	111.6980391	129.7728446	120.0003722	92.92122754	43.69531472	30.79247589	25.30922193	30.82398245
DISP2	123.902678	114.5832696	126.7403344	130.4370663	129.1286396	153.0498115	119.7379279	141.2338147
DIXDC1	77.88770563	66.76989634	71.12698064	62.10156914	62.83026017	71.685335	62.81645289	68.85858547
DKC1	263.8180277	218.4942042	240.9668296	228.7431639	356.7578445	461.4085085	352.6097166	311.7734142
DKFZp434E1119	44.44330948	45.75045902	52.38715296	63.59618407	55.01924288	58.75855967	52.01387413	51.99490985
DKFZP434I0714	69.55628716	64.27593182	86.9183953	98.18057274	76.52857935	66.51705868	71.34843147	80.04657284
DKFZP434K028	64.68498829	56.14230223	66.59818951	65.72987475	59.44718998	58.06785143	52.86638177	66.91439364
DKFZP434L187	42.01725876	33.69504546	32.01322704	46.48023166	32.54616515	31.98843591	32.3688307	37.04847655
DKFZP779L1853	47.73960077	48.83907677	45.79814915	59.07895055	47.13036534	48.31710779	53.66529012	38.50465301
